partnerId,locationId,listingId,link id,override,PL Status
767,8865368,161771520,8865368-161771520,Match,Sync
638,8865525,161771521,8865525-161771521,Match,Sync
638,8865526,161771521,8865526-161771521,Match,Sync
638,8865527,161771521,8865527-161771521,Match,Sync
638,8865528,161771521,8865528-161771521,Match,Sync
638,9049487,161771521,9049487-161771521,Match,Sync
638,9049488,161771521,9049488-161771521,Match,Sync
563,8865342,161771522,8865342-161771522,Match,Sync
563,8865488,161771522,8865488-161771522,Match,Sync
665,8865372,161771523,8865372-161771523,Match,Sync
583,8865364,161771524,8865364-161771524,Match,Sync
661,8865390,161771526,8865390-161771526,Match,Sync
733,8865353,161771527,8865353-161771527,Match,Sync
550,8865516,161771528,8865516-161771528,Match,Sync
550,8865515,161771530,8865515-161771530,Match,Sync
661,8865389,161771531,8865389-161771531,Match,Sync
578,8865367,161771532,8865367-161771532,Match,Sync
553,9049918,161771534,9049918-161771534,Match,Sync
553,8865611,161771534,8865611-161771534,Match,Sync
553,8865612,161771534,8865612-161771534,Match,Sync
553,8865614,161771534,8865614-161771534,Match,Sync
553,8865615,161771534,8865615-161771534,Match,Sync
733,8865352,161771535,8865352-161771535,Match,Sync
469,8865495,161771536,8865495-161771536,Match,Sync
732,8865365,161771537,8865365-161771537,Match,Sync
583,8865362,161771538,8865362-161771538,Match,Sync
578,8865366,161771539,8865366-161771539,Match,Sync
502,8865346,161771540,8865346-161771540,Match,Sync
562,8865352,161771541,8865352-161771541,Match,Sync
562,8865352,161771542,8865352-161771542,Match,Sync
562,8865352,161771543,8865352-161771543,Match,Sync
644,8865371,161771544,8865371-161771544,Match,Sync
562,8865352,161771545,8865352-161771545,Match,Sync
562,8865366,161771546,8865366-161771546,Match,Sync
761,8865367,161771547,8865367-161771547,Match,Sync
392,8865364,161771548,8865364-161771548,Match,Sync
505,8865481,161771549,8865481-161771549,Match,Sync
665,8865371,161771550,8865371-161771550,Match,Sync
761,8865366,161771551,8865366-161771551,Match,Sync
483,8865299,161771552,8865299-161771552,Match,Sync
656,8865387,161771554,8865387-161771554,Match,Sync
692,8865357,161771555,8865357-161771555,Match,Sync
692,8865357,161771556,8865357-161771556,Match,Sync
544,8865367,161771557,8865367-161771557,Match,Sync
720,8865363,161771558,8865363-161771558,Match,Sync
656,8865386,161771559,8865386-161771559,Match,Sync
579,8865364,161771560,8865364-161771560,Match,Sync
767,8865383,161771561,8865383-161771561,Match,Sync
665,8865370,161771562,8865370-161771562,Match,Sync
690,8865357,161771563,8865357-161771563,Match,Sync
690,8865358,161771564,8865358-161771564,Match,Sync
638,8865525,161771565,8865525-161771565,Match,Sync
690,8865358,161771566,8865358-161771566,Match,Sync
516,8865473,161771567,8865473-161771567,Match,Sync
733,8865367,161771568,8865367-161771568,Match,Sync
505,8865480,161771569,8865480-161771569,Match,Sync
550,8865514,161771570,8865514-161771570,Match,Sync
661,8865387,161771574,8865387-161771574,Match,Sync
720,8865362,161771575,8865362-161771575,Match,Sync
767,8865382,161771576,8865382-161771576,Match,Sync
583,8865360,161771577,8865360-161771577,Match,Sync
562,8865364,161771579,8865364-161771579,Match,Sync
392,8865362,161771580,8865362-161771580,Match,Sync
439,8865512,161771581,8865512-161771581,Match,Sync
638,8865524,161771582,8865524-161771582,Match,Sync
638,8865524,161771583,8865524-161771583,Match,Sync
545,8865441,161771584,8865441-161771584,Match,Sync
583,8865361,161771585,8865361-161771585,Match,Sync
579,8865363,161771586,8865363-161771586,Match,Sync
583,8865361,161771587,8865361-161771587,Match,Sync
562,8865365,161771588,8865365-161771588,Match,Sync
562,8865365,161771589,8865365-161771589,Match,Sync
579,8865362,161771590,8865362-161771590,Match,Sync
562,8865365,161771591,8865365-161771591,Match,Sync
768,8865376,161771592,8865376-161771592,Match,Sync
768,8865377,161771593,8865377-161771593,Match,Sync
392,8865363,161771594,8865363-161771594,Match,Sync
502,8865345,161771595,8865345-161771595,Match,Sync
439,8865525,161771597,8865525-161771597,Match,Sync
439,8865526,161771597,8865526-161771597,Match,Sync
439,8865527,161771597,8865527-161771597,Match,Sync
439,8865528,161771597,8865528-161771597,Match,Sync
420,8865671,161771599,8865671-161771599,Match,Sync
661,8865386,161771600,8865386-161771600,Match,Sync
665,8865368,161771601,8865368-161771601,Match,Sync
665,8865369,161771602,8865369-161771602,Match,Sync
767,8865381,161771603,8865381-161771603,Match,Sync
733,8865366,161771604,8865366-161771604,Match,Sync
578,8865352,161771605,8865352-161771605,Match,Sync
767,8865380,161771606,8865380-161771606,Match,Sync
550,8865513,161771607,8865513-161771607,Match,Sync
420,8865400,161771609,8865400-161771609,Match,Sync
469,8865494,161771610,8865494-161771610,Match,Sync
469,8865494,161771611,8865494-161771611,Match,Sync
420,8865400,161771612,8865400-161771612,Match,Sync
644,8865368,161771613,8865368-161771613,Match,Sync
690,8865355,161771614,8865355-161771614,Match,Sync
690,8865355,161771615,8865355-161771615,Match,Sync
392,8865361,161771616,8865361-161771616,Match,Sync
544,8865366,161771617,8865366-161771617,Match,Sync
768,8865391,161771618,8865391-161771618,Match,Sync
562,8865363,161771619,8865363-161771619,Match,Sync
562,8865363,161771620,8865363-161771620,Match,Sync
656,8865384,161771622,8865384-161771622,Match,Sync
720,8865375,161771623,8865375-161771623,Match,Sync
720,8865375,161771624,8865375-161771624,Match,Sync
661,8865384,161771625,8865384-161771625,Match,Sync
692,8865352,161771626,8865352-161771626,Match,Sync
644,8865369,161771627,8865369-161771627,Match,Sync
505,8865495,161771628,8865495-161771628,Match,Sync
732,8865362,161771629,8865362-161771629,Match,Sync
692,8865353,161771630,8865353-161771630,Match,Sync
732,8865362,161771631,8865362-161771631,Match,Sync
768,8865390,161771634,8865390-161771634,Match,Sync
638,8865523,161771635,8865523-161771635,Match,Sync
502,8865358,161771637,8865358-161771637,Match,Sync
502,8865358,161771638,8865358-161771638,Match,Sync
502,8865359,161771639,8865359-161771639,Match,Sync
502,8865359,161771640,8865359-161771640,Match,Sync
579,8865361,161771641,8865361-161771641,Match,Sync
644,8865382,161771642,8865382-161771642,Match,Sync
665,8865383,161771643,8865383-161771643,Match,Sync
690,8865353,161771646,8865353-161771646,Match,Sync
767,8865378,161771647,8865378-161771647,Match,Sync
638,8865522,161771648,8865522-161771648,Match,Sync
583,8865373,161771649,8865373-161771649,Match,Sync
732,8865361,161771650,8865361-161771650,Match,Sync
563,8865503,161771651,8865503-161771651,Match,Sync
523,8865523,161771652,8865523-161771652,Match,Sync
690,8865352,161771653,8865352-161771653,Match,Sync
690,8865352,161771654,8865352-161771654,Match,Sync
562,8865362,161771655,8865362-161771655,Match,Sync
656,8865397,161771656,8865397-161771656,Match,Sync
469,8865493,161771657,8865493-161771657,Match,Sync
692,8865367,161771658,8865367-161771658,Match,Sync
665,8865382,161771659,8865382-161771659,Match,Sync
483,8865296,161771660,8865296-161771660,Match,Sync
505,8865494,161771661,8865494-161771661,Match,Sync
502,8865357,161771662,8865357-161771662,Match,Sync
562,8865361,161771663,8865361-161771663,Match,Sync
523,8865522,161771664,8865522-161771664,Match,Sync
692,8865366,161771665,8865366-161771665,Match,Sync
532,8865367,161771666,8865367-161771666,Match,Sync
578,8865361,161771667,8865361-161771667,Match,Sync
732,8865360,161771668,8865360-161771668,Match,Sync
665,8865381,161771669,8865381-161771669,Match,Sync
767,8865377,161771670,8865377-161771670,Match,Sync
532,8865366,161771671,8865366-161771671,Match,Sync
656,8865396,161771672,8865396-161771672,Match,Sync
644,8865380,161771673,8865380-161771673,Match,Sync
767,8865376,161771674,8865376-161771674,Match,Sync
690,8865367,161771675,8865367-161771675,Match,Sync
690,8865367,161771676,8865367-161771676,Match,Sync
638,8865521,161771677,8865521-161771677,Match,Sync
502,8865356,161771678,8865356-161771678,Match,Sync
661,8865397,161771679,8865397-161771679,Match,Sync
720,8865373,161771680,8865373-161771680,Match,Sync
545,8865440,161771681,8865440-161771681,Match,Sync
392,8865360,161771682,8865360-161771682,Match,Sync
392,8865375,161771683,8865375-161771683,Match,Sync
392,8865373,161771684,8865373-161771684,Match,Sync
661,8865398,161771685,8865398-161771685,Match,Sync
583,8865372,161771686,8865372-161771686,Match,Sync
583,8865371,161771687,8865371-161771687,Match,Sync
656,8865398,161771688,8865398-161771688,Match,Sync
732,8865375,161771690,8865375-161771690,Match,Sync
665,8865380,161771691,8865380-161771691,Match,Sync
505,8865493,161771692,8865493-161771692,Match,Sync
562,8865360,161771693,8865360-161771693,Match,Sync
768,8865387,161771694,8865387-161771694,Match,Sync
420,8865666,161771695,8865666-161771695,Match,Sync
462,8865555,161771696,8865555-161771696,Match,Sync
579,8865375,161771697,8865375-161771697,Match,Sync
553,8865618,161771700,8865618-161771700,Match,Sync
733,8865362,161771701,8865362-161771701,Match,Sync
420,8865665,161771702,8865665-161771702,Match,Sync
578,8865362,161771703,8865362-161771703,Match,Sync
578,8865362,161771704,8865362-161771704,Match,Sync
469,8865492,161771705,8865492-161771705,Match,Sync
562,8865375,161771706,8865375-161771706,Match,Sync
502,8865355,161771707,8865355-161771707,Match,Sync
553,8865617,161771708,8865617-161771708,Match,Sync
562,8865375,161771709,8865375-161771709,Match,Sync
562,8865375,161771710,8865375-161771710,Match,Sync
579,8865373,161771711,8865373-161771711,Match,Sync
761,8865360,161771712,8865360-161771712,Match,Sync
767,8865391,161771713,8865391-161771713,Match,Sync
578,8865375,161771714,8865375-161771714,Match,Sync
768,8865385,161771715,8865385-161771715,Match,Sync
661,8865396,161771716,8865396-161771716,Match,Sync
690,8865366,161771717,8865366-161771717,Match,Sync
439,8865525,161771718,8865525-161771718,Match,Sync
690,8865366,161771719,8865366-161771719,Match,Sync
505,8865492,161771720,8865492-161771720,Match,Sync
439,8865525,161771721,8865525-161771721,Match,Sync
761,8865375,161771722,8865375-161771722,Match,Sync
638,8865520,161771723,8865520-161771723,Match,Sync
544,8865360,161771724,8865360-161771724,Match,Sync
656,8865393,161771725,8865393-161771725,Match,Sync
563,8865502,161771726,8865502-161771726,Match,Sync
563,8865502,161771727,8865502-161771727,Match,Sync
665,8865379,161771728,8865379-161771728,Match,Sync
523,8865296,161771729,8865296-161771729,Match,Sync
523,8865521,161771729,8865521-161771729,Match,Sync
545,8865455,161771730,8865455-161771730,Match,Sync
544,8865364,161771731,8865364-161771731,Match,Sync
392,8865371,161771733,8865371-161771733,Match,Sync
439,8865524,161771734,8865524-161771734,Match,Sync
523,8865520,161771735,8865520-161771735,Match,Sync
392,8865372,161771737,8865372-161771737,Match,Sync
656,8865394,161771738,8865394-161771738,Match,Sync
644,8865377,161771739,8865377-161771739,Match,Sync
544,8865363,161771740,8865363-161771740,Match,Sync
544,8865363,161771741,8865363-161771741,Match,Sync
732,8865373,161771742,8865373-161771742,Match,Sync
583,8865369,161771743,8865369-161771743,Match,Sync
583,8865369,161771744,8865369-161771744,Match,Sync
562,8865374,161771745,8865374-161771745,Match,Sync
578,8865360,161771746,8865360-161771746,Match,Sync
562,8865373,161771747,8865373-161771747,Match,Sync
562,8865374,161771748,8865374-161771748,Match,Sync
562,8865373,161771749,8865373-161771749,Match,Sync
563,8865501,161771750,8865501-161771750,Match,Sync
768,8865384,161771751,8865384-161771751,Match,Sync
502,8865353,161771752,8865353-161771752,Match,Sync
544,8865365,161771753,8865365-161771753,Match,Sync
544,8865365,161771754,8865365-161771754,Match,Sync
544,8865365,161771755,8865365-161771755,Match,Sync
544,8865365,161771757,8865365-161771757,Match,Sync
767,8865389,161771758,8865389-161771758,Match,Sync
579,8865371,161771759,8865371-161771759,Match,Sync
656,8865392,161771760,8865392-161771760,Match,Sync
524,8865443,161771761,8865443-161771761,Match,Sync
583,8865368,161771762,8865368-161771762,Match,Sync
697,8865487,161771763,8865487-161771763,Match,Sync
644,8865376,161771764,8865376-161771764,Match,Sync
502,8865352,161771765,8865352-161771765,Match,Sync
665,8865377,161771766,8865377-161771766,Match,Sync
638,8865535,161771767,8865535-161771767,Match,Sync
732,8865372,161771768,8865372-161771768,Match,Sync
392,8865369,161771769,8865369-161771769,Match,Sync
661,8865394,161771770,8865394-161771770,Match,Sync
553,8865630,161771771,8865630-161771771,Match,Sync
505,8865491,161771773,8865491-161771773,Match,Sync
545,8865454,161771774,8865454-161771774,Match,Sync
767,8865390,161771775,8865390-161771775,Match,Sync
439,8865523,161771777,8865523-161771777,Match,Sync
523,8865535,161771779,8865535-161771779,Match,Sync
562,8865372,161771780,8865372-161771780,Match,Sync
563,8865500,161771781,8865500-161771781,Match,Sync
580,8865350,161771782,8865350-161771782,Match,Sync
439,8865522,161771783,8865522-161771783,Match,Sync
502,8865367,161771784,8865367-161771784,Match,Sync
583,8865383,161771785,8865383-161771785,Match,Sync
439,8865521,161771786,8865521-161771786,Match,Sync
583,8865383,161771787,8865383-161771787,Match,Sync
665,8865376,161771788,8865376-161771788,Match,Sync
692,8865362,161771789,8865362-161771789,Match,Sync
692,8865362,161771790,8865362-161771790,Match,Sync
544,8865374,161771791,8865374-161771791,Match,Sync
644,8865391,161771792,8865391-161771792,Match,Sync
562,8865371,161771793,8865371-161771793,Match,Sync
544,8865374,161771794,8865374-161771794,Match,Sync
562,8865371,161771795,8865371-161771795,Match,Sync
661,8865393,161771796,8865393-161771796,Match,Sync
505,8865490,161771797,8865490-161771797,Match,Sync
661,8865392,161771798,8865392-161771798,Match,Sync
638,8865534,161771799,8865534-161771799,Match,Sync
562,8865370,161771800,8865370-161771800,Match,Sync
767,8865387,161771801,8865387-161771801,Match,Sync
502,8865366,161771802,8865366-161771802,Match,Sync
420,8865678,161771803,8865678-161771803,Match,Sync
544,8865373,161771804,8865373-161771804,Match,Sync
483,8865308,161771805,8865308-161771805,Match,Sync
579,8865369,161771806,8865369-161771806,Match,Sync
665,8865391,161771807,8865391-161771807,Match,Sync
579,8865369,161771808,8865369-161771808,Match,Sync
583,8865382,161771809,8865382-161771809,Match,Sync
580,8865348,161771810,8865348-161771810,Match,Sync
583,8865381,161771811,8865381-161771811,Match,Sync
544,8865372,161771812,8865372-161771812,Match,Sync
469,8865490,161771813,8865490-161771813,Match,Sync
690,8865362,161771815,8865362-161771815,Match,Sync
692,8865360,161771816,8865360-161771816,Match,Sync
579,8865368,161771817,8865368-161771817,Match,Sync
578,8865373,161771818,8865373-161771818,Match,Sync
578,8865372,161771819,8865372-161771819,Match,Sync
644,8865390,161771820,8865390-161771820,Match,Sync
420,8865676,161771821,8865676-161771821,Match,Sync
563,8865499,161771822,8865499-161771822,Match,Sync
733,8865375,161771823,8865375-161771823,Match,Sync
563,8865499,161771824,8865499-161771824,Match,Sync
638,8865533,161771825,8865533-161771825,Match,Sync
583,8865380,161771826,8865380-161771826,Match,Sync
505,8865489,161771827,8865489-161771827,Match,Sync
767,8865386,161771828,8865386-161771828,Match,Sync
544,8865371,161771831,8865371-161771831,Match,Sync
665,8865390,161771832,8865390-161771832,Match,Sync
502,8865364,161771833,8865364-161771833,Match,Sync
502,8865364,161771834,8865364-161771834,Match,Sync
392,8865368,161771836,8865368-161771836,Match,Sync
553,8865636,161771839,8865636-161771839,Match,Sync
732,8865371,161771840,8865371-161771840,Match,Sync
732,8865371,161771841,8865371-161771841,Match,Sync
469,8865489,161771842,8865489-161771842,Match,Sync
563,8865498,161771843,8865498-161771843,Match,Sync
578,8865371,161771844,8865371-161771844,Match,Sync
563,8865498,161771845,8865498-161771845,Match,Sync
563,9049542,161771845,9049542-161771845,Match,Sync
563,8865724,161771845,8865724-161771845,Match,Sync
579,8865382,161771846,8865382-161771846,Match,Sync
692,8865375,161771847,8865375-161771847,Match,Sync
692,8865375,161771848,8865375-161771848,Match,Sync
392,8865383,161771849,8865383-161771849,Match,Sync
562,8865369,161771850,8865369-161771850,Match,Sync
562,8865369,161771851,8865369-161771851,Match,Sync
733,8865373,161771852,8865373-161771852,Match,Sync
562,8865368,161771853,8865368-161771853,Match,Sync
720,8865381,161771854,8865381-161771854,Match,Sync
578,8865382,161771855,8865382-161771855,Match,Sync
563,8865497,161771856,8865497-161771856,Match,Sync
483,8865306,161771857,8865306-161771857,Match,Sync
483,8865552,161771857,8865552-161771857,Match,Sync
583,8865378,161771858,8865378-161771858,Match,Sync
